time,velocity,altitude
275.408,520.832,115
275.441,521.111,115
275.475,521.111,115
275.508,521.111,115
275.541,521.388,115
275.575,521.666,115
275.608,521.666,115
275.642,521.943,115
275.675,521.943,115
275.708,522.222,115
275.742,522.5,115
275.775,522.5,115
275.808,522.777,115
275.842,522.777,115
275.942,523.332,115
275.975,523.611,115
276.009,523.611,115
276.042,523.888,115
276.075,523.888,115
276.109,524.166,115
276.142,524.166,115
276.175,524.444,115
276.209,524.444,115
276.242,524.722,115
276.275,525,115
276.309,525,115
276.342,525.277,115
276.376,525.277,115
276.409,525.555,115
276.442,525.555,115
276.476,525.833,115
276.509,526.111,115
276.542,526.111,115
276.576,526.388,115
276.609,526.388,115
276.643,526.666,115
276.676,526.666,115
276.709,526.944,115
276.743,526.944,115
276.809,527.5,115
276.843,527.5,115
276.876,527.777,115
276.909,527.777,115
276.943,528.055,115
276.976,528.055,115
277.01,528.333,115
277.043,528.333,115
277.076,528.611,115
277.176,529.166,115
277.21,529.166,115
277.243,529.444,115
277.276,529.722,115
277.31,529.722,115
277.343,530,115
277.377,530,115
277.41,530.277,115
277.443,530.277,115
277.477,530.555,115
277.51,530.833,115
277.543,530.833,115
277.577,530.833,115
277.61,531.111,115
277.644,531.388,115
277.677,531.388,115
277.71,531.666,115
277.744,531.666,115
277.777,531.944,115
277.81,531.944,115
277.844,532.222,115
277.877,532.222,115
277.91,532.5,115
277.944,532.777,115
277.977,532.777,115
278.011,533.055,115
278.044,533.055,115
278.077,533.333,115
278.111,533.333,115
278.177,533.611,115
278.211,533.888,115
278.244,533.888,115
278.277,534.166,115
278.311,534.166,115
278.344,534.444,115
278.378,534.444,115
278.411,534.722,115
278.478,535,115
278.511,535,115
278.544,535.277,115
278.578,535.555,115
278.611,535.555,115
278.645,535.833,115
278.678,535.833,115
278.711,536.111,115
278.745,536.388,114
278.778,536.388,114
278.811,536.666,114
278.845,536.944,114
278.878,536.944,114
278.911,537.222,114
278.945,537.5,114
278.978,537.5,114
279.012,537.777,114
279.045,537.777,114
279.078,538.055,114
279.112,538.055,114
279.145,538.333,114
279.178,538.611,114
279.212,538.611,114
279.245,538.888,114
279.278,539.166,114
279.312,539.166,114
279.345,539.444,114
279.379,539.722,114
279.412,539.722,114
279.445,540,114
279.479,540,114
279.512,540.277,114
279.545,540.555,114
279.579,540.555,114
279.612,540.833,114
279.646,541.111,114
279.679,541.111,114
279.712,541.388,114
279.746,541.388,114
279.779,541.666,114
279.812,541.666,114
279.846,541.944,114
279.879,541.944,114
279.912,542.222,114
279.946,542.222,114
279.979,542.5,114
280.013,542.5,114
280.046,542.777,114
280.079,543.055,114
280.113,543.055,114
280.146,543.333,114
280.179,543.611,114
280.213,543.611,114
280.279,544.166,114
280.313,544.166,114
280.346,544.166,114
280.38,544.444,114
280.413,544.722,114
280.446,544.722,114
280.48,545,114
280.513,545,114
280.546,545.277,114
280.58,545.555,114
280.613,545.555,114
280.647,545.833,114
280.68,546.111,114
280.713,546.111,114
280.747,546.388,114
280.813,546.666,114
280.847,546.944,114
280.88,546.944,114
280.913,547.222,114
280.947,547.222,114
280.98,547.5,114
281.014,547.777,114
281.047,547.777,114
281.08,548.055,114
281.114,548.055,114
281.147,548.333,114
281.18,548.611,114
281.214,548.611,114
281.247,548.888,114
281.28,549.166,114
281.314,549.166,114
281.381,549.722,114
281.414,549.722,114
281.447,550,114
281.481,550,114
281.514,550.277,114
281.547,550.555,114
281.581,550.555,114
281.614,550.833,114
281.648,551.111,114
281.681,551.111,114
281.714,551.388,114
281.748,551.388,114
281.781,551.666,114
281.814,551.944,114
281.848,551.944,114
281.881,552.222,114
281.914,552.5,114
281.948,552.5,114
281.981,552.777,114
282.015,553.055,114
282.048,553.055,114
282.081,553.333,114
282.115,553.611,113
282.148,553.611,113
282.181,553.888,113
282.215,554.166,113
282.248,554.166,113
282.281,554.444,113
282.315,554.722,113
282.348,554.722,113
282.415,555.277,113
282.448,555.277,113
282.482,555.555,113
282.515,555.555,113
282.548,555.833,113
282.582,555.833,113
282.615,556.111,113
282.649,556.388,113
282.682,556.388,113
282.715,556.666,113
282.749,556.944,113
282.782,556.944,113
282.815,557.222,113
282.849,557.5,113
282.882,557.5,113
282.915,557.777,113
282.949,558.055,113
282.982,558.055,113
283.016,558.333,113
283.049,558.611,113
283.082,558.611,113
283.116,558.888,113
283.149,559.166,113
283.182,559.166,113
283.216,559.444,113
283.249,559.722,113
283.282,559.722,113
283.349,560.277,113
283.383,560.277,113
283.416,560.555,113
283.449,560.555,113
283.483,560.833,113
283.516,560.833,113
283.549,561.111,113
283.583,561.388,113
283.616,561.388,113
283.65,561.666,113
283.683,561.944,113
283.716,561.944,113
283.75,562.222,113
283.783,562.5,113
283.816,562.5,113
283.85,562.777,113
283.883,563.055,113
283.916,563.055,113
283.95,563.333,113
283.983,563.611,113
284.017,563.611,113
284.05,563.888,113
284.083,564.166,113
284.117,564.166,113
284.15,564.444,113
284.183,564.722,113
284.217,564.722,113
284.25,565,113
284.283,565.277,113
284.317,565.277,113
284.35,565.555,113
284.384,565.833,113
284.417,565.833,113
284.45,566.111,113
284.484,566.388,113
284.517,566.666,113
284.55,566.666,113
284.584,566.944,113
284.617,567.222,113
284.651,567.222,113
284.684,567.5,113
284.717,567.5,113
284.751,567.777,113
284.784,568.055,113
284.817,568.055,113
284.851,568.333,113
284.884,568.611,113
284.917,568.611,113
284.951,568.888,113
284.984,569.166,113
285.018,569.166,113
285.051,569.444,113
285.084,569.444,113
285.118,569.722,113
285.151,569.722,113
285.184,570,113
285.218,570.277,113
285.251,570.277,112
285.284,570.555,112
285.318,570.833,112
285.351,570.833,112
285.385,571.111,112
285.418,571.388,112
285.485,571.666,112
285.518,571.944,112
285.551,572.222,112
285.585,572.5,112
285.618,572.5,112
285.652,572.777,112
285.752,573.333,112
285.785,573.611,112
285.818,573.611,112
285.852,573.888,112
285.885,574.166,112
285.918,574.444,112
285.952,574.444,112
285.985,574.722,112
286.019,575,112
286.052,575,112
286.085,575.277,112
286.119,575.555,112
286.152,575.833,112
286.185,576.111,112
286.219,576.111,112
286.252,576.388,112
286.285,576.388,112
286.319,576.666,112
286.352,576.944,112
286.386,576.944,112
286.419,577.222,112
286.452,577.5,112
286.486,577.5,112
286.519,577.777,112
286.552,578.055,112
286.586,578.055,112
286.619,578.333,112
286.653,578.611,112
286.686,578.888,112
286.719,578.888,112
286.753,579.166,112
286.786,579.166,112
286.819,579.444,112
286.853,579.722,112
286.886,579.722,112
286.919,580,112
286.953,580.277,112
286.986,580.555,112
287.02,580.833,112
287.053,580.833,112
287.086,581.111,112
287.12,581.388,112
287.153,581.388,112
287.22,581.666,112
287.253,581.944,112
287.286,582.222,112
287.32,582.222,112
287.353,582.5,112
287.387,582.777,112
287.42,582.777,112
287.453,583.055,112
287.52,583.333,112
287.553,583.611,112
287.587,583.888,112
287.62,584.166,112
287.654,584.166,112
287.687,584.444,112
287.72,584.444,112
287.754,584.722,112
287.787,585,112
287.82,585.277,112
287.854,585.277,112
287.887,585.555,112
287.92,585.833,112
289.389,594.444,111
289.422,594.722,111
289.455,595,111
289.489,595.277,111
289.522,595.277,111
289.555,595.555,111
289.589,595.833,111
289.622,595.833,111
289.656,596.111,111
289.689,596.388,111
289.722,596.388,111
289.756,596.666,111
289.789,596.944,111
289.822,597.222,111
289.856,597.222,111
289.889,597.5,111
289.922,597.777,111
289.956,597.777,111
289.989,598.055,111
290.023,598.333,111
290.056,598.611,111
290.089,598.611,111
290.123,598.888,111
290.156,599.166,111
290.189,599.444,111
290.223,599.444,111
290.256,599.722,111
290.289,600,111
290.323,600.277,111
290.356,600.277,111
290.39,600.555,111
290.423,600.833,111
290.456,600.833,111
290.49,601.111,111
290.523,601.388,111
290.556,601.666,111
290.59,601.944,111
290.623,601.944,111
290.657,602.222,111
290.69,602.5,111
290.723,602.5,110
290.757,602.777,110
290.79,602.777,110
290.823,603.055,110
290.857,603.333,110
290.89,603.333,110
290.923,603.611,110
290.957,603.888,110
290.99,604.166,110
291.024,604.444,110
291.057,604.444,110
291.09,604.722,110
291.124,605,110
291.157,605.277,110
291.19,605.277,110
291.224,605.555,110
291.257,605.833,110
291.29,606.111,110
291.324,606.388,110
291.357,606.388,110
291.391,606.666,110
291.424,606.944,110
291.457,606.944,110
291.491,607.222,110
291.524,607.5,110
291.557,607.777,110
291.591,607.777,110
291.624,608.055,110
291.658,608.333,110
291.691,608.333,110
291.724,608.611,110
291.758,608.888,110
291.791,609.166,110
291.824,609.444,110
291.858,609.444,110
291.891,609.722,110
291.924,610.277,110
291.958,610.555,110
291.991,610.555,110
292.025,610.833,110
292.058,611.111,110
292.091,611.111,110
292.125,611.388,110
292.158,611.666,110
292.191,611.944,110
292.225,611.944,110
292.258,612.222,110
292.291,612.222,110
292.325,612.5,110
292.358,612.777,110
292.392,612.777,110
292.425,613.055,110
292.458,613.333,110
292.492,613.611,110
292.525,613.611,110
292.558,613.888,110
292.592,614.166,110
292.625,614.444,110
292.659,614.722,110
292.692,614.722,110
292.725,615,110
292.759,615.277,110
292.792,615.277,110
292.825,615.555,110
292.859,615.833,110
292.892,615.833,110
292.925,616.111,110
292.959,616.388,110
292.992,616.666,110
293.026,616.666,110
293.059,616.944,110
293.092,617.222,110
293.126,617.5,110
293.159,617.5,110
293.192,617.777,110
293.226,618.055,110
293.259,618.333,109
293.292,618.333,109
293.326,618.611,109
293.359,618.888,109
293.393,618.888,109
293.426,619.166,109
293.459,619.444,109
293.493,619.722,109
293.526,619.722,109
293.559,620,109
293.593,620.277,109
293.626,620.555,109
293.66,620.555,109
293.693,620.833,109
293.726,621.111,109
293.76,621.111,109
293.793,621.388,109
293.826,621.666,109
293.86,621.666,109
293.893,621.944,109
293.926,622.222,109
293.96,622.5,109
293.993,622.777,109
294.027,622.777,109
294.06,623.055,109
294.093,623.333,109
294.127,623.611,109
294.16,623.888,109
294.193,624.166,109
294.227,624.166,109
294.26,624.444,109
294.293,624.722,109
294.327,625,109
294.36,625,109
294.394,625.555,109
294.427,625.555,109
294.46,625.833,109
294.494,626.111,109
294.527,626.111,109
294.56,626.388,109
294.594,626.666,109
294.627,626.944,109
294.661,626.944,109
294.694,627.222,109
294.727,627.5,109
294.761,627.777,109
294.794,628.055,109
294.827,628.333,109
294.861,628.333,109
294.894,628.611,109
294.927,628.888,109
294.961,629.166,109
294.994,629.166,109
295.028,629.722,109
295.061,629.722,109
295.094,630,109
295.128,630.277,109
295.161,630.555,109
295.194,630.555,109
295.228,630.833,109
295.261,631.111,109
295.294,631.388,109
295.328,631.666,109
295.361,631.666,109
295.395,631.944,109
295.428,632.222,109
295.461,632.222,109
295.495,632.5,109
295.528,632.777,109
295.561,633.055,109
295.595,633.333,108
295.628,633.611,108
295.662,633.611,108
295.695,633.888,108
295.728,634.166,108
295.762,634.444,108
295.795,634.444,108
295.828,634.722,108
295.862,635,108
295.895,635.277,108
295.928,635.555,108
295.962,635.555,108
295.995,635.833,108
296.029,636.111,108
296.062,636.388,108
296.095,636.388,108
296.129,636.666,108
296.162,636.944,108
296.195,637.222,108
296.229,637.5,108
296.262,637.777,108
296.295,637.777,108
296.329,638.055,108
296.362,638.333,108
296.396,638.333,108
296.429,638.611,108
296.462,638.888,108
296.496,639.166,108
296.529,639.166,108
296.562,639.444,108
296.596,639.722,108
296.629,640,108
296.663,640.277,108
296.696,640.277,108
296.729,640.555,108
296.763,640.833,108
296.796,641.111,108
296.829,641.388,108
296.863,641.666,108
296.896,641.666,108
296.929,641.944,108
296.963,642.222,108
296.996,642.222,108
297.03,642.5,108
297.063,642.777,108
297.13,643.055,108
297.23,643.888,108
297.263,644.166,108
297.296,644.444,108
297.33,644.444,108
297.363,644.722,108
297.397,645,108
297.43,645.277,108
297.463,645.555,108
297.497,645.833,108
297.53,645.833,108
297.597,646.388,108
297.63,646.666,108
297.664,646.944,108
297.697,646.944,108
297.73,647.222,108
297.764,647.5,108
297.797,647.777,108
297.83,647.777,108
297.864,648.055,107
297.897,648.333,107
297.93,648.611,107
297.964,648.611,107
297.997,649.166,107
298.031,649.166,107
298.064,649.444,107
298.097,649.722,107
298.131,650,107
298.164,650,107
298.197,650.277,107
298.231,650.555,107
298.264,650.833,107
298.297,651.111,107
298.331,651.111,107
298.364,651.388,107
298.398,651.666,107
298.431,651.944,107
298.464,651.944,107
298.498,652.222,107
298.531,652.5,107
298.564,652.777,107
298.598,653.055,107
298.631,653.055,107
298.665,653.333,107
298.698,653.611,107
298.731,653.611,107
298.765,653.888,107
298.798,654.166,107
298.831,654.444,107
298.865,654.722,107
298.931,655.277,107
298.965,655.277,107
298.998,655.833,107
299.032,655.833,107
299.065,656.111,107
299.098,656.388,107
299.132,656.666,107
299.165,656.666,107
299.198,656.944,107
299.232,657.222,107
299.265,657.222,107
299.298,657.5,107
299.332,657.777,107
299.365,657.777,107
299.399,658.333,107
299.432,658.333,107
299.465,658.611,107
299.499,658.888,107
299.532,659.166,107
299.565,659.444,107
299.599,659.444,107
299.632,659.722,107
299.666,660,107
299.699,660.277,107
299.732,660.555,107
299.766,660.833,107
299.799,660.833,107
299.832,661.388,107
299.866,661.388,107
299.899,661.666,107
299.932,661.944,107
299.966,662.222,107
299.999,662.5,106
300.033,662.777,106
300.066,662.777,106
300.099,663.055,106
300.133,663.333,106
300.166,663.611,106
300.199,663.888,106
300.233,664.166,106
300.266,664.166,106
300.299,664.444,106
300.333,664.722,106
300.366,665,106
300.4,665.277,106
300.5,665.833,106
300.566,666.388,106
300.6,666.388,106
300.633,666.666,106
300.667,666.944,106
300.7,667.222,106
300.733,667.5,106
300.767,667.777,106
300.8,667.777,106
300.9,668.611,106
300.933,668.888,106
300.967,669.166,106
301,669.444,106
301.034,669.722,106
301.067,669.722,106
301.1,670,106
301.134,670.277,106
301.167,670.555,106
301.2,670.555,106
301.234,670.833,106
301.267,671.111,106
301.3,671.388,106
301.334,671.388,106
301.367,671.944,106
301.401,671.944,106
301.434,672.222,106
301.501,672.777,106
301.534,672.777,106
301.567,673.055,106
301.601,673.333,106
301.634,673.611,106
301.668,673.888,106
301.701,673.888,106
301.734,674.166,106
301.768,674.444,106
301.801,674.722,106
301.834,675,106
301.868,675.277,106
301.901,675.555,106
301.934,675.555,106
301.968,675.833,106
302.001,676.111,106
302.035,676.388,106
302.068,676.666,105
302.101,676.944,105
302.135,676.944,105
302.168,677.5,105
302.201,677.5,105
302.235,677.777,105
302.268,678.055,105
302.301,678.333,105
302.335,678.611,105
302.368,678.888,105
302.402,679.166,105
302.435,679.166,105
302.468,679.444,105
302.502,679.722,105
302.535,680,105
302.568,680.277,105
302.602,680.555,105
302.635,680.555,105
302.669,681.111,105
302.702,681.111,105
302.735,681.388,105
302.769,681.666,105
302.802,681.944,105
302.869,682.222,105
302.902,682.5,105
302.935,682.777,105
302.969,683.055,105
303.002,683.333,105
303.036,683.611,105
303.069,683.611,105
303.102,684.166,105
303.136,684.166,105
303.169,684.444,105
303.202,684.722,105
303.236,685,105
303.269,685.277,105
303.302,685.555,105
303.336,685.555,105
303.403,686.111,105
303.436,686.388,105
303.469,686.666,105
303.503,686.944,105
303.536,687.222,105
303.569,687.222,105
303.603,687.777,105
303.636,687.777,105
303.67,688.055,105
303.703,688.333,105
303.736,688.611,105
303.77,688.888,105
303.803,689.166,105
303.836,689.166,105
303.87,689.444,105
303.903,689.722,105
303.936,690,105
303.97,690.277,105
304.003,690.555,104
304.037,690.833,104
304.07,691.111,104
304.103,691.388,104
304.137,691.388,104
304.17,691.666,104
304.203,691.944,104
304.237,692.222,104
304.27,692.5,104
304.303,692.5,104
304.337,692.777,104
304.37,693.055,104
304.404,693.333,104
304.437,693.611,104
304.47,693.611,104
304.504,693.888,104
304.537,694.166,104
304.57,694.444,104
304.604,694.722,104
304.637,695,104
304.671,695,104
304.704,695.277,104
304.737,695.555,104
304.771,695.833,104
304.804,696.111,104
304.837,696.388,104
304.871,696.388,104
304.904,696.666,104
304.937,696.944,104
304.971,697.222,104
305.004,697.5,104
305.038,697.777,104
305.071,697.777,104
305.104,698.055,104
305.138,698.333,104
305.171,698.611,104
305.204,698.611,104
305.238,698.888,104
305.271,699.166,104
305.338,699.722,104
305.371,700,104
305.405,700,104
305.438,700.555,104
305.471,700.555,104
305.505,700.833,104
305.538,701.111,104
305.571,701.388,104
305.605,701.666,104
305.638,701.944,104
305.672,701.944,104
305.738,702.5,104
305.772,702.777,104
305.805,703.055,104
305.838,703.333,104
305.872,703.611,104
305.905,703.611,104
305.938,703.888,104
305.972,704.166,103
306.005,704.444,103
306.039,704.722,103
306.072,705,103
306.105,705,103
306.139,705.277,103
306.172,705.555,103
306.205,705.833,103
306.239,705.833,103
306.272,706.388,103
306.305,706.388,103
306.339,706.666,103
306.372,706.944,103
306.406,707.222,103
306.439,707.5,103
306.472,707.777,103
306.506,708.055,103
306.539,708.333,103
306.572,708.611,103
306.606,708.888,103
306.639,708.888,103
306.673,709.444,103
306.706,709.444,103
306.739,709.722,103
306.773,710,103
306.806,710.277,103
306.839,710.555,103
306.873,710.833,103
306.906,710.833,103
306.939,711.111,103
306.973,711.388,103
307.006,711.666,103
307.04,711.944,103
307.073,712.222,103
307.14,712.5,103
307.173,712.777,103
307.206,713.055,103
307.273,713.611,103
307.306,713.888,103
307.34,714.166,103
307.373,714.166,103
307.407,714.722,103
307.44,714.722,103
307.473,715,103
307.507,715.277,103
307.54,715.555,103
307.573,715.833,103
307.607,716.111,103
307.64,716.388,103
307.674,716.666,103
307.707,716.944,103
307.74,717.222,103
307.774,717.5,102
307.807,717.777,102
307.84,717.777,102
307.874,718.055,102
307.907,718.333,102
307.94,718.611,102
307.974,718.888,102
308.007,719.166,102
308.041,719.444,102
308.074,719.444,102
308.107,719.722,102
308.141,720,102
308.174,720.277,102
308.207,720.555,102
308.241,720.833,102
308.274,721.111,102
308.307,721.388,102
308.341,721.666,102
308.374,721.666,102
308.408,721.944,102
308.441,722.222,102
308.474,722.5,102
308.508,722.777,102
308.541,723.055,102
308.574,723.333,102
308.608,723.333,102
308.641,723.888,102
308.675,723.888,102
308.708,724.166,102
308.741,724.444,102
308.775,724.722,102
308.808,725,102
308.841,725.277,102
308.875,725.277,102
308.908,725.555,102
308.941,725.833,102
308.975,726.111,102
309.008,726.388,102
309.042,726.388,102
309.075,726.666,102
309.108,726.944,102
309.142,727.222,102
309.175,727.5,102
309.208,727.5,102
309.242,728.055,102
309.275,728.055,102
309.308,728.333,102
309.342,728.611,102
309.375,728.888,102
309.409,729.166,102
309.442,729.444,102
309.475,729.722,102
309.509,729.722,102
309.542,730.277,102
309.575,730.555,101
309.609,730.555,101
309.642,730.833,101
309.676,731.111,101
309.709,731.388,101
309.742,731.666,101
309.776,731.944,101
309.809,732.222,101
309.842,732.5,101
309.876,732.5,101
309.909,732.777,101
309.942,733.055,101
309.976,733.333,101
310.009,733.611,101
310.043,733.888,101
310.109,734.166,101
310.143,734.444,101
310.176,734.722,101
310.209,735,101
310.243,735.277,101
310.276,735.555,101
310.309,735.833,101
310.343,735.833,101
310.376,736.111,101
310.41,736.388,101
310.443,736.666,101
310.476,736.944,101
310.51,737.222,101
310.543,737.222,101
310.576,737.777,101
310.61,737.777,101
310.643,738.055,101
310.677,738.333,101
310.71,738.611,101
310.743,738.888,101
310.777,739.166,101
310.81,739.444,101
310.843,739.444,101
310.877,740,101
310.91,740.277,101
310.943,740.277,101
310.977,740.833,101
311.01,740.833,101
311.044,741.111,101
311.077,741.388,101
311.11,741.666,101
311.144,741.944,101
311.177,742.222,101
311.21,742.5,101
311.244,742.777,101
311.277,742.777,101
311.31,743.333,100
311.344,743.333,100
311.377,743.611,100
311.411,743.888,100
311.444,744.166,100
311.477,744.444,100
311.511,744.722,100
311.544,744.722,100
311.577,745,100
311.644,745.555,100
311.678,745.555,100
311.711,746.111,100
311.744,746.388,100
311.778,746.666,100
311.811,746.944,100
311.844,747.222,100
311.878,747.5,100
311.911,747.777,100
311.944,748.055,100
311.978,748.333,100
312.011,748.611,100
312.045,748.888,100
312.078,748.888,100
312.111,749.444,100
312.145,749.444,100
312.178,749.722,100
312.211,750,100
312.245,750.277,100
312.278,750.555,100
312.311,750.833,100
312.345,751.111,100
312.378,751.388,100
312.412,751.666,100
312.445,751.944,100
312.478,752.222,100
312.512,752.5,100
312.545,752.5,100
312.578,752.777,100
312.612,753.055,100
312.645,753.333,100
312.679,753.611,100
312.712,753.888,100
312.745,754.166,100
312.779,754.444,100
312.812,754.444,100
312.845,755,100
312.879,755,100
312.912,755.277,100
312.945,755.555,100
312.979,755.833,100
313.012,756.111,99.5
313.046,756.388,99.5
313.079,756.666,99.5
313.112,756.944,99.4
313.146,757.222,99.4
313.179,757.5,99.4
313.212,757.5,99.4
313.246,758.055,99.3
313.279,758.055,99.3
313.312,758.333,99.3
313.346,758.611,99.3
313.379,758.888,99.3
313.413,759.166,99.3
313.446,759.444,99.2
313.479,759.722,99.2
313.513,760,99.2
313.546,760.277,99.2
313.579,760.555,99.1
313.613,760.833,99.1
313.646,761.111,99.1
313.68,761.111,99.1
313.713,761.388,99.1
313.746,761.666,99
313.78,761.944,99
313.813,762.222,99
313.846,762.5,99
313.88,762.777,99
313.913,763.055,98.9
313.946,763.333,98.9
313.98,763.611,98.9
314.013,763.888,98.9
314.047,764.166,98.8
314.08,764.444,98.8
314.113,764.444,98.8
314.147,765,98.8
314.18,765.277,98.8
314.213,765.277,98.7
314.247,765.833,98.7
314.28,765.833,98.7
314.313,766.111,98.7
314.347,766.388,98.7
314.38,766.666,98.6
314.414,766.944,98.6
314.447,767.222,98.6
314.48,767.5,98.6
314.514,767.777,98.6
314.547,767.777,98.5
314.58,768.333,98.5
314.614,768.333,98.5
314.647,768.611,98.5
314.681,768.888,98.5
314.714,769.166,98.4
314.747,769.166,98.4
314.781,769.722,98.4
314.814,769.722,98.4
314.847,770,98.4
314.881,770.277,98.3
314.914,770.555,98.3
314.947,770.833,98.3
314.981,771.111,98.3
315.014,771.388,98.3
315.048,771.666,98.3
315.081,771.944,98.2
315.114,771.944,98.2
315.148,772.222,98.2
315.181,772.5,98.2
315.214,772.777,98.2
315.248,773.055,98.1
315.281,773.333,98.1
315.314,773.611,98.1
315.348,773.888,98.1
315.381,774.166,98
315.415,774.444,98
315.448,774.722,98
315.481,775,98
315.515,775.277,98
315.548,775.277,97.9
315.581,775.833,97.9
315.615,775.833,97.9
315.648,776.111,97.9
315.682,776.388,97.8
315.715,776.666,97.8
315.748,776.944,97.8
315.782,777.222,97.8
315.815,777.5,97.8
315.848,777.777,97.7
315.882,778.055,97.7
315.915,778.333,97.7
315.948,778.611,97.7
315.982,778.611,97.7
316.015,779.166,97.6
316.049,779.166,97.6
316.082,779.444,97.6
316.115,779.722,97.6
316.149,780,97.6
316.182,780.277,97.5
316.215,780.555,97.5
316.249,780.833,97.5
316.282,781.111,97.5
316.315,781.388,97.4
316.349,781.666,97.4
316.382,781.944,97.4
316.416,782.222,97.4
316.449,782.222,97.4
316.482,782.5,97.4
316.516,782.777,97.3
316.549,783.055,97.3
316.582,783.333,97.3
316.616,783.611,97.3
316.649,783.888,97.2
316.683,784.166,97.2
316.716,784.444,97.2
316.749,784.722,97.2
316.783,784.722,97.2
316.816,785.277,97.1
316.849,785.277,97.1
316.883,785.555,97.1
316.916,785.833,97.1
316.949,786.111,97.1
316.983,786.388,97
317.016,786.666,97
317.05,786.944,97
317.083,787.222,97
317.183,788.055,96.9
317.216,788.333,96.9
317.316,788.888,96.8
317.35,789.444,96.8
317.383,789.444,96.8
317.417,789.722,96.8
317.45,790,96.7
317.483,790.277,96.7
317.517,790.555,96.7
317.55,790.833,96.7
317.583,791.111,96.6
317.617,791.388,96.6
317.684,791.944,96.6
317.717,791.944,96.6
317.817,792.777,96.5
317.85,793.055,96.5
317.917,793.611,96.4
317.95,793.888,96.4
317.984,794.166,96.4
318.017,794.444,96.4
318.051,794.722,96.3
318.084,795,96.3
318.117,795,96.3
318.151,795.555,96.3
318.184,795.555,96.3
318.217,795.833,96.2
318.251,796.388,96.2
318.284,796.388,96.2
318.351,796.944,96.1
318.384,797.222,96.1
318.418,797.5,96.1
318.451,797.777,96.1
318.484,798.055,96.1
318.518,798.333,96
318.551,798.611,96
318.618,799.166,96
318.651,799.444,95.9
318.685,799.444,95.9
318.718,799.722,95.9
318.751,800,95.9
318.785,800.277,95.9
318.818,800.555,95.8
318.851,800.833,95.8
318.885,801.111,95.8
318.918,801.388,95.8
318.951,801.666,95.8
318.985,801.944,95.7
319.018,802.222,95.7
319.052,802.222,95.7
319.085,802.777,95.7
319.118,802.777,95.7
319.152,803.055,95.6
319.185,803.333,95.6
319.218,803.611,95.6
319.252,803.888,95.6
319.285,804.166,95.5
319.318,804.444,95.5
319.352,804.722,95.5
319.385,805,95.5
319.419,805.277,95.5
319.452,805.555,95.4
319.485,805.833,95.4
319.519,806.111,95.4
319.552,806.111,95.4
319.585,806.666,95.3
319.619,806.944,95.3
319.652,806.944,95.3
319.686,807.5,95.3
319.719,807.5,95.3
319.752,807.777,95.2
319.786,808.055,95.2
319.819,808.333,95.2
319.852,808.611,95.2
319.886,808.888,95.1
319.919,809.166,95.1
319.952,809.444,95.1
319.986,809.722,95.1
320.019,810,95
320.053,810.277,95
320.086,810.555,95
320.119,810.833,95
320.153,810.833,95
320.186,811.111,94.9
320.219,811.388,94.9
320.253,811.666,94.9
320.286,811.944,94.9
320.319,812.222,94.9
320.353,812.5,94.8
320.386,812.777,94.8
320.42,813.055,94.8
320.453,813.333,94.8
320.486,813.611,94.7
320.52,813.888,94.7
320.553,814.166,94.7
320.586,814.444,94.7
320.62,814.722,94.6
320.653,815,94.6
320.687,815.277,94.6
320.72,815.555,94.6
320.753,815.555,94.6
320.787,815.833,94.5
320.82,816.111,94.5
320.853,816.388,94.5
320.887,816.666,94.5
320.92,816.944,94.4
320.953,817.222,94.4
320.987,817.5,94.4
321.02,817.777,94.4
321.054,818.055,94.4
321.087,818.333,94.3
321.12,818.611,94.3
321.154,818.888,94.3
321.187,819.166,94.3
321.22,819.444,94.2
321.254,819.722,94.2
321.287,820,94.2
321.32,820.277,94.2
321.354,820.555,94.1
321.387,820.833,94.1
321.421,821.111,94.1
321.454,821.388,94.1
321.487,821.388,94.1
321.521,821.666,94
321.554,821.944,94
321.587,822.222,94
321.621,822.5,94
321.654,822.777,93.9
321.688,823.055,93.9
321.721,823.333,93.9
321.754,823.611,93.9
321.788,823.888,93.9
321.821,824.166,93.8
321.854,824.444,93.8
321.888,824.444,93.8
321.921,824.722,93.8
321.954,825,93.7
321.988,825.277,93.7
322.021,825.555,93.7
322.055,825.833,93.7
322.088,826.111,93.7
322.121,826.388,93.6
322.155,826.666,93.6
322.188,826.944,93.6
322.221,827.222,93.6
322.255,827.5,93.5
322.288,827.777,93.5
322.321,828.055,93.5
322.355,828.333,93.5
322.388,828.611,93.4
322.422,828.888,93.4
322.455,829.166,93.4
322.488,829.444,93.4
322.522,829.722,93.4
322.555,830,93.3
322.588,830.277,93.3
322.622,830.555,93.3
322.655,830.555,93.3
322.689,830.833,93.2
322.722,831.111,93.2
322.755,831.388,93.2
322.789,831.666,93.2
322.822,831.944,93.2
322.889,832.5,93.1
322.922,832.5,93.1
322.955,832.777,93.1
322.989,833.055,93
323.022,833.333,93
323.056,833.611,93
323.089,833.888,93
323.122,834.166,93
323.156,834.444,92.9
323.189,834.722,92.9
323.222,834.722,92.9
323.289,835.277,92.9
323.322,835.277,92.9
323.389,835.833,92.8
323.423,836.111,92.8
323.456,836.388,92.8
323.489,836.666,92.7
323.523,836.944,92.7
323.556,837.222,92.7
323.589,837.777,92.7
323.623,837.777,92.6
323.656,838.055,92.6
323.69,838.611,92.6
323.723,838.611,92.6
